Time,Pressure
4018,1139.45
4019,1129.9
4020,1144.8
4021,1170.35
4022,1167.1
4023,1158.31
4024,1139.93
4025,1136.76
4026,1137.07
4027,1119.38
4028,1123.09
4029,1134.36
4030,1142.92
4031,1149.56
4032,1139.93
4033,1144.89
4034,1144.65
4035,1149.37
4036,1157.13
4037,1161.02
4038,1148.09
4039,1154.67
4040,1165.27
4041,1172.51
4042,1164.89
4043,1160.71
4044,1155.14
4045,1156.55
4046,1145.6
4047,1138.41
4048,1146.19
4049,1127.57
4050,1138.88
4051,1127.58
4052,1119.31
4053,1128.18
4054,1132.15
4055,1133.28
4056,1133.06
4057,1100.64
4058,1113.57
4059,1130.2
4060,1122.2
4061,1094.44
4062,1090.02
4063,1083.51
4064,1080.17
4065,1096.22
4066,1111.94
4067,1107.5
4068,1118.51
4069,1116.48
4070,1104.18
4071,1083.34
4072,1097.98
4073,1080.95
4074,1089.84
4075,1109.43
4076,1109.38
4077,1109.89
4078,1106.73
4079,1131.78
4080,1153.84
4081,1146.14
4082,1162.77
4083,1157.54
4084,1164.31
4085,1168.26
4086,1165.58
4087,1154.09
4088,1153.04
4089,1166.16
4090,1165.55
4091,1170.29
4092,1151.85
4093,1153.59
4094,1148.7
4095,1131.87
4096,1138.49
4097,1144.58
4098,1147.39
4099,1146.54
4100,1136.76
4101,1125.4
4102,1126.34
4103,1122.73
4104,1125.29
4105,1117.8
4106,1130.47
4107,1103.69
4108,1111.01
4109,1102.55
4110,1128.37
4111,1126.07
4112,1124.47
4113,1125.17
4114,1107.83
4115,1100.96
4116,1093.14
4117,1091.48
4118,1076.32
4119,1065.45
4120,1076.92
4121,1086.46
4122,1084.56
4123,1073.43
4124,1052.67
4125,1049.49
4126,1088.85
4127,1073.01
4128,1054.99
4129,1074.56
4130,1097.28
4131,1091.07
4132,1098.23
4133,1106.59
4134,1091.88
4135,1079.88
4136,1086.02
4137,1097.08
4138,1083.82
4139,1074.55
4140,1067.66
4141,1064.66
4142,1067.14
4143,1040.68
4144,1040.69
4145,1049.9
4146,1029.15
4147,1027.53
4148,1030.74
4149,1013.6
4150,1020.26
4151,1009.56
4152,1007.27
4153,1036.17
4154,1037.14
4155,1019.99
4156,1006.29
4157,989.14
4158,992.72
4159,976.14
4160,973.53
4161,990.64
4162,989.82
4163,968.65
4164,948.09
4165,953.99
4166,989.03
4167,976.98
4168,952.83
4169,920.47
4170,927.37
4171,921.39
4172,917.93
4173,901.05
4174,906.04
4175,881.56
4176,847.76
4177,819.85
4178,797.7
4179,843.42
4180,838.68
4181,852.84
4182,898.96
4183,902.78
4184,911.62
4185,884.66
4186,864.24
4187,834.6
4188,859.57
4189,876.77
4190,905.46
4191,908.64
4192,903.8
4193,884.21
4194,919.62
4195,930.25
4196,928.77
4197,950.72
4198,937.43
4199,949.36
4200,962.7
4201,940.86
4202,947.95
4203,934.82
4204,917.87
4205,917.8
4206,916.07
4207,878.02
4208,893.4
4209,879.15
4210,893.92
4211,902.96
4212,909.58
4213,909.45
4214,886.91
4215,889.81
4216,891.1
4217,873.52
4218,869.46
4219,843.32
4220,845.39
4221,833.7
4222,819.29
4223,839.66
4224,854.95
4225,827.37
4226,815.28
4227,847.91
4228,827.91
4229,818.95
4230,800.58
4231,785.28
4232,798.55
4233,776.76
4234,803.92
4235,835.32
4236,841.44
4237,881.27
4238,860.02
4239,879.2
4240,884.39
4241,899.72
4242,890.16
4243,896.14
4244,882.5
4245,897.65
4246,890.23
4247,882.15
4248,890.71
4249,885.76
4250,900.96
4251,908.35
4252,915.39
4253,923.76
4254,902.65
4255,894.74
4256,876.19
4257,882.95
4258,882.53
4259,904.27
4260,909.83
4261,900.36
4262,896.74
4263,914.15
4264,933.76
4265,930.55
4266,932.88
4267,913.31
4268,938.87
4269,936.31
4270,934.53
4271,920.75
4272,917.57
4273,906.55
4274,912.23
4275,892
4276,904.45
4277,904.96
4278,901.59
4279,889.48
4280,910.4
4281,902.99
4282,891.12
4283,884.25
4284,895.75
4285,897.38
4286,892.47
4287,889.66
4288,875.4
4289,879.39
4290,879.82
4291,909.03
4292,908.59
4293,929.01
4294,922.93
4295,909.93
4296,927.58
4297,927.57
4298,926.26
4299,931.66
4300,918.22
4301,914.6
4302,901.78
4303,887.62
4304,878.36
4305,887.34
4306,861.4
4307,847.48
4308,858.54
4309,864.36
4310,844.61
4311,855.7
4312,860.32
4313,848.2
4314,843.59
4315,838.15
4316,829.69
4317,835.97
4318,829.2
4319,818.68
4320,817.37
4321,834.89
4322,851.17
4323,845.13
4324,837.1
4325,848.17
4326,832.58
4327,838.57
4328,827.55
4329,837.28
4330,841.15
4331,834.81
4332,821.99
4333,829.85
4334,822.1
4335,828.89
4336,807.48
4337,800.73
4338,804.19
4339,831.9
4340,833.27
4341,862.79
4342,866.45
4343,874.02
4344,875.67
4345,895.79
4346,864.23
4347,874.74
4348,869.95
4349,868.52
4350,863.5
4351,848.18
4352,858.48
4353,880.9
4354,876.45
4355,878.85
4356,879.93
4357,878.29
4358,865.99
4359,871.58
4360,868.3
4361,885.23
4362,890.81
4363,879.91
4364,893.58
4365,892.01
4366,911.37
4367,919.02
4368,911.43
4369,898.81
4370,914.84
4371,917.84
4372,916.92
4373,916.3
4374,930.08
4375,926.55
4376,934.39
4377,929.62
4378,920.27
4379,933.41
4380,945.11
4381,942.3
4382,939.28
4383,946.67
4384,944.3
4385,920.77
4386,919.73
4387,923.42
4388,931.87
4389,933.22
4390,951.48
4391,953.22
4392,949.64
4393,963.59
4394,967
4395,971.56
4396,986.24
4397,990.14
4398,987.76
4399,975.93
4400,984.84
4401,997.48
4402,998.51
4403,988.61
4404,1010.74
4405,1011.66
4406,1010.09
4407,994.7
4408,995.69
4409,981.64
4410,983.45
4411,975.32
4412,985.82
4413,976.22
4414,974.5
4415,982.32
4416,993.75
4417,985.7
4418,1004.42
4419,1007.84
4420,1002.21
4421,988.7
4422,998.14
4423,1003.86
4424,1000.42
4425,994
4426,981.73
4427,993.32
4428,978.8
4429,988.11
4430,988.61
4431,981.6
4432,998.68
4433,996.52
4434,989.28
4435,987.49
4436,990.31
4437,980.15
4438,982.82
4439,965.46
4440,967.08
4441,974.12
4442,977.59
4443,980.59
4444,990.35
4445,984.03
4446,990.51
4447,990.67
4448,999.74
4449,1002.35
4450,1000.3
4451,1003.27
4452,993.06
4453,993.71
4454,996.73
4455,996.79
4456,1002.84
4457,1008.01
4458,1021.99
4459,1026.27
4460,1027.97
4461,1021.39
4462,1031.64
4463,1023.17
4464,1010.92
4465,1016.42
4466,1018.63
4467,1014.81
4468,1029.32
4469,1025.97
4470,1039.58
4471,1036.3
4472,1022.82
4473,1029.03
4474,1009.38
4475,1003.27
4476,996.85
4477,1006.58
4478,995.97
4479,1018.22
4480,1020.24
4481,1029.85
4482,1034.35
4483,1039.25
4484,1033.78
4485,1038.73
4486,1038.06
4487,1045.35
4488,1049.48
4489,1046.76
4490,1050.07
4491,1039.32
4492,1044.68
4493,1046.03
4494,1030.36
4495,1033.77
4496,1028.91
4497,1031.13
4498,1046.79
4499,1048.11
4500,1046.94
4501,1050.71
4502,1059.02
4503,1053.25
4504,1051.81
4505,1058.05
4506,1053.21
4507,1047.11
4508,1046.57
4509,1058.56
4510,1058.41
4511,1050.35
4512,1043.63
4513,1034.15
4514,1042.44
4515,1033.65
4516,1035.28
4517,1052.08
4518,1053.89
4519,1058.45
4520,1058.2
4521,1070.12
4522,1066.62
4523,1064.73
4524,1069.72
4525,1061.5
4526,1069.3
4527,1060.18
4528,1059.05
4529,1071.21
4530,1074.14
4531,1068.04
4532,1075.13
4533,1076.48
4534,1089.18
4535,1088.67
4536,1092.94
4537,1096.02
4538,1094.04
4539,1095.89
4540,1109.48
4541,1109.64
4542,1111.92
4543,1108.48
4544,1122.22
4545,1123.67
4546,1126.33
4547,1131.92
4548,1121.86
4549,1127.23
4550,1121.22
4551,1130.52
4552,1132.05
4553,1139.83
4554,1138.77
4555,1147.62
4556,1143.94
4557,1141.55
4558,1155.37
4559,1144.05
4560,1128.48
4561,1134.11
4562,1131.13
4563,1135.26
4564,1136.03
4565,1126.52
4566,1128.59
4567,1142.76
4568,1139.81
4569,1145.54
4570,1157.76
4571,1152.11
4572,1145.81
4573,1156.99
4574,1151.82
4575,1147.06
4576,1144.11
4577,1140.99
4578,1139.09
4579,1143.67
4580,1144.91
4581,1144.94
4582,1155.97
4583,1149.1
4584,1151.04
4585,1154.88
4586,1156.86
4587,1147.2
4588,1140.58
4589,1123.89
4590,1106.78
4591,1120.57
4592,1104.49
4593,1110.7
4594,1123.75
4595,1122.32
4596,1109.78
4597,1095.4
4598,1093.95
4599,1091.33
4600,1109.19
4601,1108.06
4602,1122.47
4603,1127
4604,1126.21
4605,1132.17
4606,1141.81
4607,1150.57
4608,1148.16
4609,1140.53
4610,1139.32
4611,1145.2
4612,1129.44
4613,1128.17
4614,1128.84
4615,1134.61
4616,1135.82
4617,1118.15
4618,1124.09
4619,1139.93
4620,1140.6
4621,1135.53
4622,1138.11
4623,1122.41
4624,1113.89
4625,1107.3
4626,1117.49
4627,1119.55
4628,1121.53
4629,1113.99
4630,1098.7
4631,1087.12
4632,1095.45
4633,1097.28
4634,1096.44
4635,1095.7
4636,1084.1
4637,1091.49
4638,1088.68
4639,1089.19
4640,1093.56
4641,1095.41
4642,1113.05
4643,1114.94
4644,1121.28
4645,1120.68
4646,1121.2
4647,1124.99
4648,1116.64
4649,1122.5
4650,1140.42
4651,1142.18
4652,1131.33
4653,1136.47
4654,1125.29
4655,1132.01
4656,1133.56
4657,1132.05
4658,1135.02
4659,1130.3
4660,1134.41
4661,1144.06
4662,1140.65
4663,1134.43
4664,1133.35
4665,1136.2
4666,1140.84
4667,1128.94
4668,1125.38
4669,1116.21
4670,1118.33
4671,1109.11
4672,1112.81
4673,1114.35
4674,1115.14
4675,1111.47
4676,1106.69
4677,1101.39
4678,1100.9
4679,1108.67
4680,1093.88
4681,1096.84
4682,1086.2
4683,1084.07
4684,1094.83
4685,1095.42
4686,1100.43
4687,1101.72
4688,1106.62
4689,1099.69
4690,1098.63
4691,1080.7
4692,1063.97
4693,1065.22
4694,1079.04
4695,1075.79
4696,1063.23
4697,1064.8
4698,1079.34
4699,1081.71
4700,1095.17
4701,1091.23
4702,1098.35
4703,1095.68
4704,1096.19
4705,1104.96
4706,1105.09
4707,1107.77
4708,1099.15
4709,1104.24
4710,1105.91
4711,1118.31
4712,1113.63
4713,1121.3
4714,1116.27
4715,1118.38
4716,1123.92
4717,1125.82
4718,1128.33
4719,1120.37
4720,1123.5
4721,1128.55
4722,1122.2
4723,1129.3
4724,1113.56
4725,1108.36
4726,1110.11
4727,1103.52
4728,1110.06
4729,1114.8
4730,1114.58
4731,1131.5
4732,1135.17
4733,1134.48
4734,1142.05
4735,1130.65
4736,1122.14
4737,1124.39
4738,1121.84
4739,1113.65
4740,1103.29
4741,1108.2
4742,1114.02
4743,1103.23
4744,1103.66
4745,1106.49
4746,1095.74
4747,1094.81
4748,1111.09
4749,1125.4
4750,1127.44
4751,1130.2
4752,1130.51
4753,1130.54
4754,1143.2
4755,1161.67
4756,1166.17
4757,1164.89
4758,1164.08
4759,1162.91
4760,1173.48
4761,1184.17
4762,1183.81
4763,1175.43
4764,1181.94
4765,1183.55
4766,1170.34
4767,1177.24
4768,1176.94
4769,1181.76
4770,1182.65
4771,1178.57
4772,1173.82
4773,1191.37
4774,1190.33
4775,1191.17
4776,1190.25
4777,1177.07
4778,1182.81
4779,1189.24
4780,1188
4781,1198.68
4782,1203.38
4783,1205.72
4784,1203.21
4785,1194.22
4786,1194.65
4787,1205.45
4788,1209.57
4789,1210.13
4790,1204.92
4791,1213.54
4792,1213.45
4793,1213.55
4794,1211.92
4795,1202.08
4796,1188.05
4797,1183.74
4798,1187.89
4799,1186.19
4800,1190.25
4801,1182.99
4802,1187.7
4803,1177.45
4804,1184.52
4805,1195.98
4806,1184.63
4807,1175.41
4808,1167.87
4809,1163.75
4810,1168.41
4811,1174.07
4812,1174.55
4813,1171.36
4814,1181.27
4815,1189.41
4816,1193.19
4817,1189.89
4818,1203.03
4819,1201.72
4820,1202.3
4821,1191.99
4822,1197.01
4823,1205.3
4824,1206.14
4825,1210.12
4826,1210.34
4827,1200.75
4828,1201.59
4829,1184.16
4830,1190.8
4831,1200.2
4832,1211.37
4833,1203.6
4834,1210.41
4835,1210.08
4836,1210.47
4837,1222.12
4838,1225.31
4839,1219.43
4840,1207.01
4841,1209.25
4842,1200.08
4843,1206.83
4844,1197.75
4845,1188.07
4846,1190.21
4847,1189.65
4848,1183.78
4849,1171.71
4850,1172.53
4851,1171.42
4852,1174.28
4853,1165.36
4854,1181.41
4855,1180.59
4856,1172.92
4857,1176.12
4858,1181.39
4859,1184.07
4860,1191.14
4861,1181.2
4862,1181.21
4863,1187.76
4864,1173.79
4865,1162.05
4866,1142.62
4867,1145.98
4868,1152.78
4869,1137.5
4870,1159.95
4871,1152.12
4872,1162.1
4873,1151.74
4874,1156.38
4875,1143.22
4876,1156.85
4877,1162.16
4878,1161.17
4879,1175.65
4880,1172.63
4881,1171.35
4882,1178.84
4883,1166.22
4884,1171.11
4885,1159.36
4886,1154.05
4887,1165.69
4888,1173.8
4889,1185.56
4890,1191.08
4891,1189.28
4892,1193.86
4893,1194.07
4894,1190.01
4895,1197.62
4896,1198.78
4897,1191.5
4898,1202.27
4899,1204.29
4900,1196.02
4901,1197.51
4902,1197.26
4903,1194.67
4904,1200.93
4905,1198.11
4906,1200.82
4907,1203.91
4908,1206.58
4909,1210.96
4910,1216.96
4911,1216.1
4912,1213.61
4913,1213.88
4914,1200.73
4915,1191.57
4916,1190.69
4917,1201.57
4918,1199.85
4919,1191.33
4920,1194.44
4921,1204.99
4922,1194.94
4923,1197.87
4924,1211.86
4925,1219.44
4926,1222.21
4927,1223.29
4928,1226.5
4929,1227.92
4930,1221.13
4931,1229.35
4932,1235.2
4933,1227.04
4934,1233.68
4935,1229.03
4936,1231.16
4937,1236.79
4938,1243.72
4939,1234.18
4940,1235.35
4941,1244.12
4942,1245.04
4943,1235.86
4944,1226.42
4945,1223.13
4946,1231.38
4947,1229.13
4948,1237.81
4949,1230.39
4950,1233.87
4951,1219.34
4952,1220.24
4953,1219.02
4954,1219.71
4955,1221.73
4956,1217.57
4957,1209.59
4958,1212.39
4959,1205.1
4960,1212.28
4961,1208.41
4962,1220.33
4963,1221.59
4964,1218.02
4965,1233.39
4966,1236.36
4967,1231.67
4968,1241.48
4969,1240.56
4970,1231.2
4971,1227.16
4972,1227.73
4973,1237.91
4974,1231.02
4975,1221.34
4976,1210.2
4977,1214.62
4978,1215.29
4979,1215.63
4980,1215.66
4981,1216.89
4982,1227.68
4983,1228.81
4984,1226.7
4985,1214.47
4986,1196.39
4987,1191.49
4988,1195.9
4989,1187.33
4990,1184.87
4991,1177.68
4992,1176.84
4993,1186.57
4994,1190.1
4995,1178.14
4996,1195.76
4997,1177.8
4998,1179.59
4999,1199.38
5000,1196.54
5001,1191.38
5002,1178.9
5003,1198.41
5004,1207.01
5005,1202.76
5006,1214.76
5007,1219.94
5008,1220.14
5009,1222.81
5010,1218.59
5011,1220.65
5012,1230.96
5013,1234.72
5014,1233.76
5015,1229.01
5016,1231.21
5017,1242.8
5018,1248.27
5019,1254.85
5020,1261.23
5021,1265.61
5022,1268.25
5023,1257.46
5024,1257.48
5025,1249.48
5026,1264.67
5027,1265.08
5028,1262.09
5029,1263.7
5030,1257.37
5031,1255.84
5032,1259.37
5033,1260.43
5034,1267.43
5035,1272.74
5036,1270.94
5037,1267.32
5038,1259.92
5039,1259.62
5040,1262.79
5041,1268.12
5042,1268.66
5043,1256.54
5044,1258.17
5045,1254.42
5046,1248.29
5047,1268.8
5048,1273.46
5049,1273.48
5050,1285.45
5051,1290.15
5052,1289.69
5053,1294.18
5054,1286.06
5055,1287.61
5056,1282.93
5057,1277.93
5058,1285.04
5059,1261.49
5060,1263.82
5061,1266.86
5062,1264.68
5063,1273.83
5064,1283.72
5065,1285.2
5066,1280.08
5067,1282.46
5068,1270.84
5069,1264.03
5070,1265.02
5071,1254.78
5072,1265.65
5073,1263.78
5074,1266.99
5075,1262.86
5076,1275.53
5077,1280
5078,1289.38
5079,1287.24
5080,1283.04
5081,1292.67
5082,1287.79
5083,1289.43
5084,1294.12
5085,1280.66
5086,1291.24
5087,1289.14
5088,1287.23
5089,1278.26
5090,1275.88
5091,1278.47
5092,1272.23
5093,1281.58
5094,1284.13
5095,1297.48
5096,1303.02
5097,1305.33
5098,1307.25
5099,1305.08
5100,1297.23
5101,1305.04
5102,1301.67
5103,1302.95
5104,1301.61
5105,1293.23
5106,1302.89
5107,1300.25
5108,1294.83
5109,1297.81
5110,1305.93
5111,1311.56
5112,1309.04
5113,1295.5
5114,1296.6
5115,1286.57
5116,1288.12
5117,1289.12
5118,1285.33
5119,1307.65
5120,1309.93
5121,1311.46
5122,1311.28
5123,1308.11
5124,1301.74
5125,1305.41
5126,1309.72
5127,1310.61
5128,1305.19
5129,1313.21
5130,1307.85
5131,1312.25
5132,1325.76
5133,1324.66
5134,1325.14
5135,1322.85
5136,1305.92
5137,1291.24
5138,1294.5
5139,1292.08
5140,1270.32
5141,1261.81
5142,1267.03
5143,1262.07
5144,1256.58
5145,1258.57
5146,1272.88
5147,1280.16
5148,1259.84
5149,1270.09
5150,1285.71
5151,1288.22
5152,1265.29
5153,1263.85
5154,1256.15
5155,1257.93
5156,1252.3
5157,1236.4
5158,1223.69
5159,1230.04
5160,1256.16
5161,1251.54
5162,1240.14
5163,1240.12
5164,1252.2
5165,1245.6
5166,1244.5
5167,1250.56
5168,1239.2
5169,1246
5170,1272.87
5171,1270.2
5172,1280.19
5173,1270.91
5174,1274.08
5175,1265.48
5176,1267.34
5177,1272.52
5178,1258.6
5179,1242.29
5180,1236.2
5181,1234.49
5182,1236.86
5183,1259.81
5184,1249.13
5185,1240.29
5186,1260.91
5187,1268.88
5188,1268.4
5189,1263.2
5190,1278.55
5191,1276.66
5192,1270.92
5193,1278.55
5194,1280.27
5195,1279.36
5196,1275.77
5197,1271.48
5198,1265.95
5199,1271.81
5200,1266.74
5201,1268.21
5202,1285.58
5203,1295.43
5204,1297.48
5205,1302.3
5206,1297.52
5207,1298.82
5208,1292.99
5209,1296.06
5210,1295.09
5211,1301.78
5212,1304.28
5213,1304.27
5214,1303.82
5215,1311.01
5216,1313.25
5217,1300.26
5218,1294.02
5219,1298.92
5220,1299.54
5221,1313.11
5222,1318.07
5223,1316.28
5224,1319.87
5225,1321.18
5226,1318.31
5227,1325.18
5228,1318.03
5229,1314.78
5230,1326.37
5231,1336.34
5232,1336.59
5233,1339.15
5234,1335.85
5235,1331.32
5236,1334.11
5237,1350.22
5238,1353.22
5239,1349.58
5240,1350.66
5241,1353.42
5242,1349.95
5243,1362.83
5244,1365.62
5245,1369.05
5246,1364.05
5247,1365.96
5248,1366.96
5249,1368.6
5250,1377.02
5251,1377.38
5252,1382.22
5253,1389.08
5254,1377.34
5255,1377.93
5256,1377.94
5257,1367.81
5258,1367.34
5259,1364.3
5260,1379.78
5261,1382.84
5262,1385.72
5263,1378.33
5264,1380.9
5265,1384.42
5266,1393.22
5267,1396.57
5268,1399.76
5269,1401.2
5270,1400.5
5271,1402.81
5272,1406.09
5273,1400.95
5274,1381.9
5275,1386.72
5276,1399.48
5277,1400.63
5278,1396.71
5279,1409.12
5280,1414.76
5281,1412.9
5282,1407.29
5283,1409.84
5284,1413.04
5285,1411.56
5286,1413.21
5287,1425.49
5288,1427.09
5289,1422.48
5290,1425.55
5291,1423.53
5292,1418.3
5293,1410.76
5294,1416.9
5295,1426.84
5296,1424.73
5297,1418.3
5298,1416.6
5299,1418.34
5300,1409.71
5301,1412.84
5302,1412.11
5303,1414.85
5304,1423.82
5305,1430.73
5306,1431.9
5307,1430.62
5308,1426.37
5309,1430.5
5310,1422.95
5311,1427.99
5312,1440.13
5313,1423.9
5314,1422.18
5315,1420.62
5316,1428.82
5317,1438.24
5318,1445.94
5319,1448.39
5320,1446.99
5321,1448
5322,1450.02
5323,1448.31
5324,1438.06
5325,1433.37
5326,1444.26
5327,1455.3
5328,1456.81
5329,1455.54
5330,1459.68
5331,1457.63
5332,1456.38
5333,1451.19
5334,1449.37
5335,1399.04
5336,1406.82
5337,1403.17
5338,1387.17
5339,1374.12
5340,1395.41
5341,1391.97
5342,1401.89
5343,1402.85
5344,1406.6
5345,1377.95
5346,1387.17
5347,1392.28
5348,1386.95
5349,1402.06
5350,1410.94
5351,1435.04
5352,1434.54
5353,1436.11
5354,1437.5
5355,1428.61
5356,1417.23
5357,1422.53
5358,1420.86
5359,1424.55
5360,1437.77
5361,1439.37
5362,1443.76
5363,1444.61
5364,1448.39
5365,1438.87
5366,1447.8
5367,1452.85
5368,1468.47
5369,1471.48
5370,1472.5
5371,1470.73
5372,1484.35
5373,1480.93
5374,1480.41
5375,1495.42
5376,1494.25
5377,1494.07
5378,1482.37
5379,1486.3
5380,1495.92
5381,1502.39
5382,1505.62
5383,1509.48
5384,1507.72
5385,1512.58
5386,1491.47
5387,1505.85
5388,1503.15
5389,1501.19
5390,1514.14
5391,1512.75
5392,1522.75
5393,1525.1
5394,1524.12
5395,1522.28
5396,1507.51
5397,1515.73
5398,1518.11
5399,1530.23
5400,1530.62
5401,1536.34
5402,1539.18
5403,1530.95
5404,1517.38
5405,1490.72
5406,1507.67
5407,1509.12
5408,1493
5409,1515.67
5410,1522.97
5411,1532.91
5412,1531.05
5413,1533.7
5414,1512.84
5415,1522.19
5416,1502.56
5417,1497.74
5418,1492.89
5419,1506.34
5420,1505.71
5421,1503.35
5422,1519.43
5423,1524.87
5424,1525.4
5425,1530.44
5426,1531.85
5427,1510.12
5428,1518.76
5429,1547.7
5430,1552.5
5431,1549.52
5432,1549.37
5433,1546.17
5434,1553.08
5435,1534.1
5436,1541.57
5437,1511.04
5438,1518.09
5439,1482.66
5440,1458.95
5441,1473.91
5442,1455.27
5443,1465.81
5444,1472.2
5445,1433.06
5446,1467.67
5447,1476.71
5448,1497.49
5449,1453.09
5450,1453.64
5451,1452.92
5452,1426.54
5453,1406.7
5454,1411.27
5455,1445.94
5456,1445.55
5457,1447.12
5458,1464.07
5459,1462.5
5460,1479.37
5461,1466.79
5462,1432.36
5463,1463.76
5464,1457.64
5465,1473.99
5466,1489.42
5467,1472.29
5468,1478.55
5469,1453.55
5470,1451.7
5471,1471.49
5472,1471.56
5473,1483.95
5474,1484.25
5475,1476.65
5476,1519.78
5477,1529.03
5478,1518.75
5479,1525.75
5480,1517.73
5481,1517.21
5482,1525.42
5483,1531.38
5484,1526.75
5485,1547.04
5486,1546.63
5487,1539.59
5488,1542.84
5489,1557.59
5490,1552.58
5491,1565.15
5492,1562.47
5493,1554.41
5494,1561.8
5495,1548.71
5496,1538.53
5497,1541.24
5498,1540.08
5499,1500.63
5500,1506.33
5501,1519.59
5502,1515.88
5503,1514.4
5504,1535.28
5505,1540.98
5506,1531.02
5507,1549.38
5508,1508.44
5509,1509.65
5510,1502.17
5511,1520.27
5512,1475.62
5513,1474.77
5514,1453.7
5515,1439.18
5516,1481.05
5517,1470.58
5518,1451.15
5519,1458.74
5520,1433.27
5521,1439.7
5522,1416.77
5523,1440.7
5524,1407.22
5525,1428.23
5526,1469.02
5527,1469.72
5528,1481.14
5529,1472.42
5530,1462.79
5531,1485.01
5532,1507.34
5533,1504.66
5534,1515.96
5535,1477.65
5536,1486.59
5537,1488.41
5538,1467.95
5539,1445.9
5540,1454.98
5541,1453
5542,1460.12
5543,1484.46
5544,1496.45
5545,1497.66
5546,1476.37
5547,1478.49
5548,1468.36
5549,1447.16
5550,1447.16
5551,1411.63
5552,1416.18
5553,1390.19
5554,1409.13
5555,1420.33
5556,1401.02
5557,1416.25
5558,1380.95
5559,1373.2
5560,1333.25
5561,1325.19
5562,1310.5
5563,1338.6
5564,1352.07
5565,1330.61
5566,1353.97
5567,1362.3
5568,1355.81
5569,1378.55
5570,1395.42
5571,1380.82
5572,1336.64
5573,1326.45
5574,1336.91
5575,1331.29
5576,1339.13
5577,1348.86
5578,1367.21
5579,1348.86
5580,1349.99
5581,1348.78
5582,1360.03
5583,1342.53
5584,1353.11
5585,1371.8
5586,1381.29
5587,1380.02
5588,1367.68
5589,1330.63
5590,1331.34
5591,1326.75
5592,1333.7
5593,1304.34
5594,1293.37
5595,1273.37
5596,1320.65
5597,1308.77
5598,1315.48
5599,1288.14
5600,1276.6
5601,1330.74
5602,1298.42
5603,1329.51
5604,1349.88
5605,1352.99
5606,1341.13
5607,1325.76
5608,1315.22
5609,1322.7
5610,1370.18
5611,1367.53
5612,1369.31
5613,1370.4
5614,1372.54
5615,1365.54
5616,1354.49
5617,1360.55
5618,1332.83
5619,1328.32
5620,1334.43
5621,1364.71
5622,1365.56
5623,1390.33
5624,1388.17
5625,1375.94
5626,1379.93
5627,1388.82
5628,1397.84
5629,1396.37
5630,1390.94
5631,1385.59
5632,1409.34
5633,1413.9
5634,1407.49
5635,1418.26
5636,1392.57
5637,1397.68
5638,1388.28
5639,1403.58
5640,1403.04
5641,1408.66
5642,1423.57
5643,1425.35
5644,1426.63
5645,1413.4
5646,1390.71
5647,1394.35
5648,1375.93
5649,1385.35
5650,1390.84
5651,1398.26
5652,1400.38
5653,1385.67
5654,1377.65
5655,1377.2
5656,1404.05
5657,1360.68
5658,1361.76
5659,1358.44
5660,1335.49
5661,1339.87
5662,1360.03
5663,1360.14
5664,1350.93
5665,1337.81
5666,1342.83
5667,1317.93
5668,1318
5669,1314.29
5670,1321.97
5671,1283.15
5672,1278.38
5673,1280
5674,1284.91
5675,1261.52
5676,1262.9
5677,1252.31
5678,1273.7
5679,1244.69
5680,1253.39
5681,1239.49
5682,1228.3
5683,1214.91
5684,1245.36
5685,1260.32
5686,1260.68
5687,1260
5688,1277
5689,1282.19
5690,1252.54
5691,1257.76
5692,1234.37
5693,1263.2
5694,1284.26
5695,1267.38
5696,1260.31
5697,1249.01
5698,1284.88
5699,1289.19
5700,1266.07
5701,1296.32
5702,1305.32
5703,1289.59
5704,1285.83
5705,1292.93
5706,1298.2
5707,1278.6
5708,1266.69
5709,1274.54
5710,1277.72
5711,1292.2
5712,1266.84
5713,1271.51
5714,1281.66
5715,1300.68
5716,1282.83
5717,1277.58
5718,1274.98
5719,1236.83
5720,1242.31
5721,1267.79
5722,1224.51
5723,1232.04
5724,1249.05
5725,1251.7
5726,1192.7
5727,1213.59
5728,1156.39
5729,1206.51
5730,1255.08
5731,1207.09
5732,1188.22
5733,1185.87
5734,1209.18
5735,1213.01
5736,1106.39
5737,1166.36
5738,1161.06
5739,1114.28
5740,1099.23
5741,1056.89
5742,996.23
5743,984.94
5744,909.92
5745,899.22
5746,1003.35
5747,998.01
5748,907.84
5749,946.43
5750,940.55
5751,985.4
5752,955.05
5753,896.78
5754,908.11
5755,876.77
5756,848.92
5757,940.51
5758,930.09
5759,954.09
5760,968.75
5761,966.3
5762,1005.75
5763,952.77
5764,904.88
5765,930.99
5766,919.21
5767,898.95
5768,852.3
5769,911.29
5770,873.29
5771,850.75
5772,859.12
5773,806.58
5774,752.44
5775,800.03
5776,851.81
5777,857.39
5778,887.68
5779,896.24
5780,816.21
5781,848.81
5782,870.74
5783,845.22
5784,876.07
5785,909.7
5786,888.67
5787,899.24
5788,873.59
5789,879.73
5790,868.57
5791,913.18
5792,904.42
5793,885.28
5794,887.88
5795,871.63
5796,863.16
5797,868.15
5798,872.8
5799,869.42
5800,890.64
5801,903.25
5802,931.8
5803,927.45
5804,934.7
5805,906.65
5806,909.73
5807,890.35
5808,870.26
5809,871.79
5810,842.62
5811,843.74
5812,850.12
5813,805.22
5814,840.24
